"period","respondent","respondent.name","type.name","value","value.units","date","hour","year","month","dayofweek","BGE_Rebate"
"2021-06-11T10","PJM","PJM Interconnection, LLC","Demand",82489,"megawatthours",2021-06-11,10,2021,6,"Friday",1
"2021-06-11T09","PJM","PJM Interconnection, LLC","Demand",80506,"megawatthours",2021-06-11,9,2021,6,"Friday",0
"2021-06-11T08","PJM","PJM Interconnection, LLC","Demand",80508,"megawatthours",2021-06-11,8,2021,6,"Friday",0
"2021-06-11T07","PJM","PJM Interconnection, LLC","Demand",82292,"megawatthours",2021-06-11,7,2021,6,"Friday",0
"2021-06-11T06","PJM","PJM Interconnection, LLC","Demand",85539,"megawatthours",2021-06-11,6,2021,6,"Friday",0
"2021-06-11T05","PJM","PJM Interconnection, LLC","Demand",90485,"megawatthours",2021-06-11,5,2021,6,"Friday",0
"2021-06-11T04","PJM","PJM Interconnection, LLC","Demand",96027,"megawatthours",2021-06-11,4,2021,6,"Friday",0
"2021-06-11T03","PJM","PJM Interconnection, LLC","Demand",102194,"megawatthours",2021-06-11,3,2021,6,"Friday",0
"2021-06-11T02","PJM","PJM Interconnection, LLC","Demand",108661,"megawatthours",2021-06-11,2,2021,6,"Friday",0
"2021-06-11T01","PJM","PJM Interconnection, LLC","Demand",112505,"megawatthours",2021-06-11,1,2021,6,"Friday",0
"2021-06-11T00","PJM","PJM Interconnection, LLC","Demand",116659,"megawatthours",2021-06-11,0,2021,6,"Friday",0
"2021-06-12T23","PJM","PJM Interconnection, LLC","Demand",104667,"megawatthours",2021-06-12,23,2021,6,"Saturday",0
"2021-06-12T22","PJM","PJM Interconnection, LLC","Demand",104688,"megawatthours",2021-06-12,22,2021,6,"Saturday",0
"2021-06-12T21","PJM","PJM Interconnection, LLC","Demand",103539,"megawatthours",2021-06-12,21,2021,6,"Saturday",0
"2021-06-12T20","PJM","PJM Interconnection, LLC","Demand",103138,"megawatthours",2021-06-12,20,2021,6,"Saturday",1
"2021-06-12T19","PJM","PJM Interconnection, LLC","Demand",102571,"megawatthours",2021-06-12,19,2021,6,"Saturday",1
"2021-06-12T18","PJM","PJM Interconnection, LLC","Demand",101395,"megawatthours",2021-06-12,18,2021,6,"Saturday",1
"2021-06-12T17","PJM","PJM Interconnection, LLC","Demand",98724,"megawatthours",2021-06-12,17,2021,6,"Saturday",1
"2021-06-12T16","PJM","PJM Interconnection, LLC","Demand",95233,"megawatthours",2021-06-12,16,2021,6,"Saturday",1
"2021-06-12T15","PJM","PJM Interconnection, LLC","Demand",90833,"megawatthours",2021-06-12,15,2021,6,"Saturday",1
"2021-06-12T14","PJM","PJM Interconnection, LLC","Demand",86075,"megawatthours",2021-06-12,14,2021,6,"Saturday",1
"2021-06-12T13","PJM","PJM Interconnection, LLC","Demand",81509,"megawatthours",2021-06-12,13,2021,6,"Saturday",1
"2021-06-12T12","PJM","PJM Interconnection, LLC","Demand",77517,"megawatthours",2021-06-12,12,2021,6,"Saturday",1
"2021-06-12T11","PJM","PJM Interconnection, LLC","Demand",75096,"megawatthours",2021-06-12,11,2021,6,"Saturday",1
"2021-06-12T10","PJM","PJM Interconnection, LLC","Demand",74048,"megawatthours",2021-06-12,10,2021,6,"Saturday",1
"2021-06-12T09","PJM","PJM Interconnection, LLC","Demand",74105,"megawatthours",2021-06-12,9,2021,6,"Saturday",0
"2021-06-12T08","PJM","PJM Interconnection, LLC","Demand",75070,"megawatthours",2021-06-12,8,2021,6,"Saturday",0
"2021-06-12T07","PJM","PJM Interconnection, LLC","Demand",77371,"megawatthours",2021-06-12,7,2021,6,"Saturday",0
"2021-06-12T06","PJM","PJM Interconnection, LLC","Demand",79938,"megawatthours",2021-06-12,6,2021,6,"Saturday",0
"2021-06-12T05","PJM","PJM Interconnection, LLC","Demand",83793,"megawatthours",2021-06-12,5,2021,6,"Saturday",0
"2021-06-12T04","PJM","PJM Interconnection, LLC","Demand",89258,"megawatthours",2021-06-12,4,2021,6,"Saturday",0
"2021-06-12T03","PJM","PJM Interconnection, LLC","Demand",94497,"megawatthours",2021-06-12,3,2021,6,"Saturday",0
"2021-06-12T02","PJM","PJM Interconnection, LLC","Demand",98945,"megawatthours",2021-06-12,2,2021,6,"Saturday",0
"2021-06-12T01","PJM","PJM Interconnection, LLC","Demand",101760,"megawatthours",2021-06-12,1,2021,6,"Saturday",0
"2021-06-12T00","PJM","PJM Interconnection, LLC","Demand",104410,"megawatthours",2021-06-12,0,2021,6,"Saturday",0
"2021-06-13T23","PJM","PJM Interconnection, LLC","Demand",107293,"megawatthours",2021-06-13,23,2021,6,"Sunday",0
"2021-06-13T22","PJM","PJM Interconnection, LLC","Demand",108416,"megawatthours",2021-06-13,22,2021,6,"Sunday",0
"2021-06-13T21","PJM","PJM Interconnection, LLC","Demand",107294,"megawatthours",2021-06-13,21,2021,6,"Sunday",0
"2021-06-13T20","PJM","PJM Interconnection, LLC","Demand",105747,"megawatthours",2021-06-13,20,2021,6,"Sunday",1
"2021-06-13T19","PJM","PJM Interconnection, LLC","Demand",104281,"megawatthours",2021-06-13,19,2021,6,"Sunday",1
"2021-06-13T18","PJM","PJM Interconnection, LLC","Demand",102327,"megawatthours",2021-06-13,18,2021,6,"Sunday",1
"2021-06-13T17","PJM","PJM Interconnection, LLC","Demand",98975,"megawatthours",2021-06-13,17,2021,6,"Sunday",1
"2021-06-13T16","PJM","PJM Interconnection, LLC","Demand",94152,"megawatthours",2021-06-13,16,2021,6,"Sunday",1
"2021-06-13T15","PJM","PJM Interconnection, LLC","Demand",88485,"megawatthours",2021-06-13,15,2021,6,"Sunday",1
"2021-06-13T14","PJM","PJM Interconnection, LLC","Demand",82525,"megawatthours",2021-06-13,14,2021,6,"Sunday",1
"2021-06-13T13","PJM","PJM Interconnection, LLC","Demand",77657,"megawatthours",2021-06-13,13,2021,6,"Sunday",1
"2021-06-13T12","PJM","PJM Interconnection, LLC","Demand",73356,"megawatthours",2021-06-13,12,2021,6,"Sunday",1
"2021-06-13T11","PJM","PJM Interconnection, LLC","Demand",70946,"megawatthours",2021-06-13,11,2021,6,"Sunday",1
"2021-06-13T10","PJM","PJM Interconnection, LLC","Demand",71471,"megawatthours",2021-06-13,10,2021,6,"Sunday",1
"2021-06-13T09","PJM","PJM Interconnection, LLC","Demand",72078,"megawatthours",2021-06-13,9,2021,6,"Sunday",0
"2021-06-13T08","PJM","PJM Interconnection, LLC","Demand",74213,"megawatthours",2021-06-13,8,2021,6,"Sunday",0
"2021-06-13T07","PJM","PJM Interconnection, LLC","Demand",76532,"megawatthours",2021-06-13,7,2021,6,"Sunday",0
"2021-06-13T06","PJM","PJM Interconnection, LLC","Demand",79272,"megawatthours",2021-06-13,6,2021,6,"Sunday",0
"2021-06-13T05","PJM","PJM Interconnection, LLC","Demand",82358,"megawatthours",2021-06-13,5,2021,6,"Sunday",0
"2021-06-13T04","PJM","PJM Interconnection, LLC","Demand",87469,"megawatthours",2021-06-13,4,2021,6,"Sunday",0
"2021-06-13T03","PJM","PJM Interconnection, LLC","Demand",92822,"megawatthours",2021-06-13,3,2021,6,"Sunday",0
"2021-06-13T02","PJM","PJM Interconnection, LLC","Demand",97448,"megawatthours",2021-06-13,2,2021,6,"Sunday",0
"2021-06-13T01","PJM","PJM Interconnection, LLC","Demand",99951,"megawatthours",2021-06-13,1,2021,6,"Sunday",0
"2021-06-13T00","PJM","PJM Interconnection, LLC","Demand",102741,"megawatthours",2021-06-13,0,2021,6,"Sunday",0
"2021-06-14T23","PJM","PJM Interconnection, LLC","Demand",118550,"megawatthours",2021-06-14,23,2021,6,"Monday",0
"2021-06-14T22","PJM","PJM Interconnection, LLC","Demand",120566,"megawatthours",2021-06-14,22,2021,6,"Monday",0
"2021-06-14T21","PJM","PJM Interconnection, LLC","Demand",119769,"megawatthours",2021-06-14,21,2021,6,"Monday",0
"2021-06-14T20","PJM","PJM Interconnection, LLC","Demand",117602,"megawatthours",2021-06-14,20,2021,6,"Monday",1
"2021-06-14T19","PJM","PJM Interconnection, LLC","Demand",115266,"megawatthours",2021-06-14,19,2021,6,"Monday",1
"2021-06-14T18","PJM","PJM Interconnection, LLC","Demand",112127,"megawatthours",2021-06-14,18,2021,6,"Monday",1
"2021-06-14T17","PJM","PJM Interconnection, LLC","Demand",108071,"megawatthours",2021-06-14,17,2021,6,"Monday",1
"2021-06-14T16","PJM","PJM Interconnection, LLC","Demand",103527,"megawatthours",2021-06-14,16,2021,6,"Monday",1
"2021-06-14T15","PJM","PJM Interconnection, LLC","Demand",99423,"megawatthours",2021-06-14,15,2021,6,"Monday",1
"2021-06-14T14","PJM","PJM Interconnection, LLC","Demand",94691,"megawatthours",2021-06-14,14,2021,6,"Monday",1
"2021-06-14T13","PJM","PJM Interconnection, LLC","Demand",90747,"megawatthours",2021-06-14,13,2021,6,"Monday",1
"2021-06-14T12","PJM","PJM Interconnection, LLC","Demand",85166,"megawatthours",2021-06-14,12,2021,6,"Monday",1
"2021-06-14T11","PJM","PJM Interconnection, LLC","Demand",79451,"megawatthours",2021-06-14,11,2021,6,"Monday",1
"2021-06-14T10","PJM","PJM Interconnection, LLC","Demand",75635,"megawatthours",2021-06-14,10,2021,6,"Monday",1
"2021-06-14T09","PJM","PJM Interconnection, LLC","Demand",74641,"megawatthours",2021-06-14,9,2021,6,"Monday",0
"2021-06-14T08","PJM","PJM Interconnection, LLC","Demand",74399,"megawatthours",2021-06-14,8,2021,6,"Monday",0
"2021-06-14T07","PJM","PJM Interconnection, LLC","Demand",75899,"megawatthours",2021-06-14,7,2021,6,"Monday",0
"2021-06-14T06","PJM","PJM Interconnection, LLC","Demand",78746,"megawatthours",2021-06-14,6,2021,6,"Monday",0
"2021-06-14T05","PJM","PJM Interconnection, LLC","Demand",82410,"megawatthours",2021-06-14,5,2021,6,"Monday",0
"2021-06-14T04","PJM","PJM Interconnection, LLC","Demand",88001,"megawatthours",2021-06-14,4,2021,6,"Monday",0
"2021-06-14T03","PJM","PJM Interconnection, LLC","Demand",94696,"megawatthours",2021-06-14,3,2021,6,"Monday",0
"2021-06-14T02","PJM","PJM Interconnection, LLC","Demand",98779,"megawatthours",2021-06-14,2,2021,6,"Monday",0
"2021-06-14T01","PJM","PJM Interconnection, LLC","Demand",102060,"megawatthours",2021-06-14,1,2021,6,"Monday",0
"2021-06-14T00","PJM","PJM Interconnection, LLC","Demand",105048,"megawatthours",2021-06-14,0,2021,6,"Monday",0
"2021-06-15T23","PJM","PJM Interconnection, LLC","Demand",107782,"megawatthours",2021-06-15,23,2021,6,"Tuesday",0
"2021-06-15T22","PJM","PJM Interconnection, LLC","Demand",109300,"megawatthours",2021-06-15,22,2021,6,"Tuesday",0
"2021-06-15T21","PJM","PJM Interconnection, LLC","Demand",108921,"megawatthours",2021-06-15,21,2021,6,"Tuesday",0
"2021-06-15T20","PJM","PJM Interconnection, LLC","Demand",107680,"megawatthours",2021-06-15,20,2021,6,"Tuesday",1
"2021-06-15T19","PJM","PJM Interconnection, LLC","Demand",106503,"megawatthours",2021-06-15,19,2021,6,"Tuesday",1
"2021-06-15T18","PJM","PJM Interconnection, LLC","Demand",104790,"megawatthours",2021-06-15,18,2021,6,"Tuesday",1
"2021-06-15T17","PJM","PJM Interconnection, LLC","Demand",102205,"megawatthours",2021-06-15,17,2021,6,"Tuesday",1
"2021-06-15T16","PJM","PJM Interconnection, LLC","Demand",99515,"megawatthours",2021-06-15,16,2021,6,"Tuesday",1
"2021-06-15T15","PJM","PJM Interconnection, LLC","Demand",96249,"megawatthours",2021-06-15,15,2021,6,"Tuesday",1
"2021-06-15T14","PJM","PJM Interconnection, LLC","Demand",92409,"megawatthours",2021-06-15,14,2021,6,"Tuesday",1
"2021-06-15T13","PJM","PJM Interconnection, LLC","Demand",88501,"megawatthours",2021-06-15,13,2021,6,"Tuesday",1
"2021-06-15T12","PJM","PJM Interconnection, LLC","Demand",84237,"megawatthours",2021-06-15,12,2021,6,"Tuesday",1
"2021-06-15T11","PJM","PJM Interconnection, LLC","Demand",79770,"megawatthours",2021-06-15,11,2021,6,"Tuesday",1
"2021-06-15T10","PJM","PJM Interconnection, LLC","Demand",77207,"megawatthours",2021-06-15,10,2021,6,"Tuesday",1
"2021-06-15T09","PJM","PJM Interconnection, LLC","Demand",75403,"megawatthours",2021-06-15,9,2021,6,"Tuesday",0
"2021-06-15T08","PJM","PJM Interconnection, LLC","Demand",75515,"megawatthours",2021-06-15,8,2021,6,"Tuesday",0
"2021-06-15T07","PJM","PJM Interconnection, LLC","Demand",77405,"megawatthours",2021-06-15,7,2021,6,"Tuesday",0
"2021-06-15T06","PJM","PJM Interconnection, LLC","Demand",80699,"megawatthours",2021-06-15,6,2021,6,"Tuesday",0
"2021-06-15T05","PJM","PJM Interconnection, LLC","Demand",85498,"megawatthours",2021-06-15,5,2021,6,"Tuesday",0
"2021-06-15T04","PJM","PJM Interconnection, LLC","Demand",91594,"megawatthours",2021-06-15,4,2021,6,"Tuesday",0
"2021-06-15T03","PJM","PJM Interconnection, LLC","Demand",98177,"megawatthours",2021-06-15,3,2021,6,"Tuesday",0
"2021-06-15T02","PJM","PJM Interconnection, LLC","Demand",104731,"megawatthours",2021-06-15,2,2021,6,"Tuesday",0
"2021-06-15T01","PJM","PJM Interconnection, LLC","Demand",109095,"megawatthours",2021-06-15,1,2021,6,"Tuesday",0
"2021-06-15T00","PJM","PJM Interconnection, LLC","Demand",114146,"megawatthours",2021-06-15,0,2021,6,"Tuesday",0
"2021-06-16T23","PJM","PJM Interconnection, LLC","Demand",104258,"megawatthours",2021-06-16,23,2021,6,"Wednesday",0
"2021-06-16T22","PJM","PJM Interconnection, LLC","Demand",104950,"megawatthours",2021-06-16,22,2021,6,"Wednesday",0
"2021-06-16T21","PJM","PJM Interconnection, LLC","Demand",103421,"megawatthours",2021-06-16,21,2021,6,"Wednesday",0
"2021-06-16T20","PJM","PJM Interconnection, LLC","Demand",101093,"megawatthours",2021-06-16,20,2021,6,"Wednesday",1
"2021-06-16T19","PJM","PJM Interconnection, LLC","Demand",98881,"megawatthours",2021-06-16,19,2021,6,"Wednesday",1
"2021-06-16T18","PJM","PJM Interconnection, LLC","Demand",96689,"megawatthours",2021-06-16,18,2021,6,"Wednesday",1
"2021-06-16T17","PJM","PJM Interconnection, LLC","Demand",94217,"megawatthours",2021-06-16,17,2021,6,"Wednesday",1
"2021-06-16T16","PJM","PJM Interconnection, LLC","Demand",91816,"megawatthours",2021-06-16,16,2021,6,"Wednesday",1
"2021-06-16T15","PJM","PJM Interconnection, LLC","Demand",89395,"megawatthours",2021-06-16,15,2021,6,"Wednesday",1
"2021-06-16T14","PJM","PJM Interconnection, LLC","Demand",86328,"megawatthours",2021-06-16,14,2021,6,"Wednesday",1
"2021-06-16T13","PJM","PJM Interconnection, LLC","Demand",83462,"megawatthours",2021-06-16,13,2021,6,"Wednesday",1
"2021-06-16T12","PJM","PJM Interconnection, LLC","Demand",80553,"megawatthours",2021-06-16,12,2021,6,"Wednesday",1
"2021-06-16T11","PJM","PJM Interconnection, LLC","Demand",77141,"megawatthours",2021-06-16,11,2021,6,"Wednesday",1
"2021-06-16T10","PJM","PJM Interconnection, LLC","Demand",73418,"megawatthours",2021-06-16,10,2021,6,"Wednesday",1
"2021-06-16T09","PJM","PJM Interconnection, LLC","Demand",71902,"megawatthours",2021-06-16,9,2021,6,"Wednesday",0
"2021-06-16T08","PJM","PJM Interconnection, LLC","Demand",71620,"megawatthours",2021-06-16,8,2021,6,"Wednesday",0
"2021-06-16T07","PJM","PJM Interconnection, LLC","Demand",73057,"megawatthours",2021-06-16,7,2021,6,"Wednesday",0
"2021-06-16T06","PJM","PJM Interconnection, LLC","Demand",75538,"megawatthours",2021-06-16,6,2021,6,"Wednesday",0
"2021-06-16T05","PJM","PJM Interconnection, LLC","Demand",79652,"megawatthours",2021-06-16,5,2021,6,"Wednesday",0
"2021-06-16T04","PJM","PJM Interconnection, LLC","Demand",84806,"megawatthours",2021-06-16,4,2021,6,"Wednesday",0
"2021-06-16T03","PJM","PJM Interconnection, LLC","Demand",91103,"megawatthours",2021-06-16,3,2021,6,"Wednesday",0
"2021-06-16T02","PJM","PJM Interconnection, LLC","Demand",96023,"megawatthours",2021-06-16,2,2021,6,"Wednesday",0
"2021-06-16T01","PJM","PJM Interconnection, LLC","Demand",99424,"megawatthours",2021-06-16,1,2021,6,"Wednesday",0
"2021-06-16T00","PJM","PJM Interconnection, LLC","Demand",104139,"megawatthours",2021-06-16,0,2021,6,"Wednesday",0
"2021-06-17T23","PJM","PJM Interconnection, LLC","Demand",110034,"megawatthours",2021-06-17,23,2021,6,"Thursday",0
"2021-06-17T22","PJM","PJM Interconnection, LLC","Demand",109830,"megawatthours",2021-06-17,22,2021,6,"Thursday",0
"2021-06-17T21","PJM","PJM Interconnection, LLC","Demand",107235,"megawatthours",2021-06-17,21,2021,6,"Thursday",0
"2021-06-17T20","PJM","PJM Interconnection, LLC","Demand",103419,"megawatthours",2021-06-17,20,2021,6,"Thursday",1
"2021-06-17T19","PJM","PJM Interconnection, LLC","Demand",100002,"megawatthours",2021-06-17,19,2021,6,"Thursday",1
"2021-06-17T18","PJM","PJM Interconnection, LLC","Demand",96528,"megawatthours",2021-06-17,18,2021,6,"Thursday",1
"2021-06-17T17","PJM","PJM Interconnection, LLC","Demand",93364,"megawatthours",2021-06-17,17,2021,6,"Thursday",1
"2021-06-17T16","PJM","PJM Interconnection, LLC","Demand",90484,"megawatthours",2021-06-17,16,2021,6,"Thursday",1
"2021-06-17T15","PJM","PJM Interconnection, LLC","Demand",87779,"megawatthours",2021-06-17,15,2021,6,"Thursday",1
"2021-06-17T14","PJM","PJM Interconnection, LLC","Demand",84775,"megawatthours",2021-06-17,14,2021,6,"Thursday",1
"2021-06-17T13","PJM","PJM Interconnection, LLC","Demand",82167,"megawatthours",2021-06-17,13,2021,6,"Thursday",1
"2021-06-17T12","PJM","PJM Interconnection, LLC","Demand",78276,"megawatthours",2021-06-17,12,2021,6,"Thursday",1
"2021-06-17T11","PJM","PJM Interconnection, LLC","Demand",74416,"megawatthours",2021-06-17,11,2021,6,"Thursday",1
"2021-06-17T10","PJM","PJM Interconnection, LLC","Demand",71918,"megawatthours",2021-06-17,10,2021,6,"Thursday",1
"2021-06-17T09","PJM","PJM Interconnection, LLC","Demand",70509,"megawatthours",2021-06-17,9,2021,6,"Thursday",0
"2021-06-17T08","PJM","PJM Interconnection, LLC","Demand",69899,"megawatthours",2021-06-17,8,2021,6,"Thursday",0
"2021-06-17T07","PJM","PJM Interconnection, LLC","Demand",71149,"megawatthours",2021-06-17,7,2021,6,"Thursday",0
"2021-06-17T06","PJM","PJM Interconnection, LLC","Demand",73432,"megawatthours",2021-06-17,6,2021,6,"Thursday",0
"2021-06-17T05","PJM","PJM Interconnection, LLC","Demand",77231,"megawatthours",2021-06-17,5,2021,6,"Thursday",0
"2021-06-17T04","PJM","PJM Interconnection, LLC","Demand",82004,"megawatthours",2021-06-17,4,2021,6,"Thursday",0
"2021-06-17T03","PJM","PJM Interconnection, LLC","Demand",87101,"megawatthours",2021-06-17,3,2021,6,"Thursday",0
"2021-06-17T02","PJM","PJM Interconnection, LLC","Demand",92718,"megawatthours",2021-06-17,2,2021,6,"Thursday",0
"2021-06-17T01","PJM","PJM Interconnection, LLC","Demand",96505,"megawatthours",2021-06-17,1,2021,6,"Thursday",0
"2021-06-17T00","PJM","PJM Interconnection, LLC","Demand",101035,"megawatthours",2021-06-17,0,2021,6,"Thursday",0
"2021-06-18T23","PJM","PJM Interconnection, LLC","Demand",115735,"megawatthours",2021-06-18,23,2021,6,"Friday",0
"2021-06-18T22","PJM","PJM Interconnection, LLC","Demand",117083,"megawatthours",2021-06-18,22,2021,6,"Friday",0
"2021-06-18T21","PJM","PJM Interconnection, LLC","Demand",115546,"megawatthours",2021-06-18,21,2021,6,"Friday",0
"2021-06-18T20","PJM","PJM Interconnection, LLC","Demand",112579,"megawatthours",2021-06-18,20,2021,6,"Friday",1
"2021-06-18T19","PJM","PJM Interconnection, LLC","Demand",108653,"megawatthours",2021-06-18,19,2021,6,"Friday",1
"2021-06-18T18","PJM","PJM Interconnection, LLC","Demand",104791,"megawatthours",2021-06-18,18,2021,6,"Friday",1
"2021-06-18T17","PJM","PJM Interconnection, LLC","Demand",101051,"megawatthours",2021-06-18,17,2021,6,"Friday",1
"2021-06-18T16","PJM","PJM Interconnection, LLC","Demand",97401,"megawatthours",2021-06-18,16,2021,6,"Friday",1
"2021-06-18T15","PJM","PJM Interconnection, LLC","Demand",93324,"megawatthours",2021-06-18,15,2021,6,"Friday",1
"2021-06-18T14","PJM","PJM Interconnection, LLC","Demand",89313,"megawatthours",2021-06-18,14,2021,6,"Friday",1
"2021-06-18T13","PJM","PJM Interconnection, LLC","Demand",85550,"megawatthours",2021-06-18,13,2021,6,"Friday",1
"2021-06-18T12","PJM","PJM Interconnection, LLC","Demand",81221,"megawatthours",2021-06-18,12,2021,6,"Friday",1
"2021-06-18T11","PJM","PJM Interconnection, LLC","Demand",77197,"megawatthours",2021-06-18,11,2021,6,"Friday",1
"2021-06-18T10","PJM","PJM Interconnection, LLC","Demand",76035,"megawatthours",2021-06-18,10,2021,6,"Friday",1
"2021-06-18T09","PJM","PJM Interconnection, LLC","Demand",74929,"megawatthours",2021-06-18,9,2021,6,"Friday",0
"2021-06-18T08","PJM","PJM Interconnection, LLC","Demand",74673,"megawatthours",2021-06-18,8,2021,6,"Friday",0
"2021-06-18T07","PJM","PJM Interconnection, LLC","Demand",76407,"megawatthours",2021-06-18,7,2021,6,"Friday",0
"2021-06-18T06","PJM","PJM Interconnection, LLC","Demand",79047,"megawatthours",2021-06-18,6,2021,6,"Friday",0
"2021-06-18T05","PJM","PJM Interconnection, LLC","Demand",83214,"megawatthours",2021-06-18,5,2021,6,"Friday",0
"2021-06-18T04","PJM","PJM Interconnection, LLC","Demand",88489,"megawatthours",2021-06-18,4,2021,6,"Friday",0
"2021-06-18T03","PJM","PJM Interconnection, LLC","Demand",93420,"megawatthours",2021-06-18,3,2021,6,"Friday",0
"2021-06-18T02","PJM","PJM Interconnection, LLC","Demand",99551,"megawatthours",2021-06-18,2,2021,6,"Friday",0
